temperature_K,MagpieData minimum NUnfilled,MagpieData avg_dev GSvolume_pa,frac d valence electrons,MagpieData mean SpaceGroupNumber,MagpieData mean MendeleevNumber,MagpieData mean MeltingT,frac p valence electrons,MagpieData avg_dev Electronegativity,MagpieData range CovalentRadius,dopant_host_charge_mismatch,dopant_host_radius_mismatch,target_value
673.0,1.0,6.744818185806624,0.6893542757417103,174.12030075187968,81.9674185463659,908.9857644110276,0.1888307155322862,0.0669304841049993,22.0,1.0,0.155,1.8
625.0,1.0,6.703491166658079,0.6839705366538057,169.87,82.485,879.6084999999998,0.1932655208698702,0.0766000000000001,40.0,0.0,0.14,1.46
625.0,1.0,6.746499145290917,0.6912442396313364,172.43076923076924,82.34358974358975,892.2046153846153,0.1882311237149946,0.0649993425378041,23.0,0.0,0.14,2.0
673.0,0.0,4.328486423603376,0.6907216494845362,104.5771144278607,81.88557213930349,777.1660696517413,0.1883161512027491,0.2835929803717729,25.0,1.0,0.19,1.23
523.0,0.0,4.328486423603376,0.6907216494845362,104.5771144278607,81.88557213930349,777.1660696517413,0.1883161512027491,0.2835929803717729,25.0,1.0,0.19,0.73
673.0,0.0,4.347262000000001,0.6910850034554251,105.03,81.85,778.5818999999999,0.1879751209398756,0.2835999999999999,25.0,1.0,0.19,0.9
300.0,1.0,2.8285581249949368,0.6636067024276945,152.79666666666668,84.19583333333335,700.7840166666667,0.1937178565503511,0.06943,28.0,1.0,0.2499999999999997,0.07
507.0,1.0,6.578961458324467,0.6896551724137931,168.57500000000002,82.4625,887.43275,0.1896551724137931,0.071875,25.0,0.0,0.2299999999999997,1.66
560.0,0.0,6.66724999999075,0.6887532693984306,168.92499999999998,82.25,887.6729999999999,0.1891891891891891,0.0811250000000001,25.0,1.0,0.04,1.82
560.0,0.0,6.66724999999075,0.6887532693984306,168.92499999999998,82.25,887.6729999999999,0.1891891891891891,0.0811250000000001,25.0,1.0,0.04,2.15
300.0,1.0,6.578961458324467,0.6896551724137931,168.57500000000002,82.4625,887.43275,0.1896551724137931,0.071875,25.0,0.0,0.2299999999999997,0.4
300.0,0.0,6.485481458324468,0.6870229007633588,168.265,82.4925,884.31345,0.1908396946564885,0.078075,25.0,1.0,0.43,0.5
300.0,0.0,6.4621114583244665,0.6863596872284969,168.1875,82.5,883.5336250000001,0.1911381407471764,0.079625,25.0,1.0,0.43,0.6
300.0,0.0,6.4387414583244675,0.6856943961016359,168.11,82.50750000000001,882.7538000000001,0.1914375217542638,0.0811750000000001,25.0,1.0,0.43,0.5
300.0,0.0,6.66724999999075,0.6887532693984306,168.92499999999998,82.25,887.6729999999999,0.1891891891891891,0.0811250000000001,25.0,1.0,0.04,0.7
550.0,0.0,6.66724999999075,0.6887532693984306,168.92499999999998,82.25,887.6729999999999,0.1891891891891891,0.0811250000000001,25.0,1.0,0.04,1.5
300.0,0.0,6.66724999999075,0.6887532693984306,168.92499999999998,82.25,887.6729999999999,0.1891891891891891,0.0811250000000001,25.0,1.0,0.04,0.8
550.0,0.0,6.66724999999075,0.6887532693984306,168.92499999999998,82.25,887.6729999999999,0.1891891891891891,0.0811250000000001,25.0,1.0,0.04,2.15
573.0,1.0,6.412548352771987,0.6883995144789319,173.36272040302268,82.63224181360202,893.4463727959699,0.1907404196289231,0.0566211320419518,7.0,0.0,0.0,0.81
573.0,1.0,6.4296293147305015,0.688638334778838,173.29471032745593,82.60705289672545,892.2523425692696,0.1904596704249783,0.0576247549315077,7.0,0.0,0.0,0.95
573.0,1.0,6.446525008081264,0.6888773208398405,173.22670025188918,82.58186397984888,891.0583123425691,0.1901787263577997,0.0586215254205026,7.0,0.0,0.0,1.02
573.0,1.0,6.463235432824265,0.6891164728345774,173.15869017632244,82.5566750629723,889.8642821158691,0.1898975872244402,0.0596114435089366,7.0,0.0,0.0,1.08
573.0,1.0,6.479760588959514,0.6893557909359264,173.0906801007557,82.53148614609572,888.670251889169,0.1896162528216704,0.0605945091968097,7.0,0.0,0.0,1.12
573.0,1.0,6.496100476487001,0.6895952753170054,173.02267002518892,82.50629722921916,887.4762216624686,0.1893347229459787,0.0615707224841221,7.0,0.0,0.0,1.05
573.0,1.0,6.6819411114355125,0.6849315068493153,173.28395061728395,82.2716049382716,900.8814814814816,0.1917808219178082,0.0712574302697758,7.0,1.0,0.0699999999999999,1.2
300.0,1.0,6.475930618242815,0.6849912739965096,172.82278481012656,82.62025316455696,893.0205063291138,0.1928446771378708,0.0636276237782407,7.0,1.0,0.0699999999999999,0.25
400.0,1.0,6.475930618242815,0.6849912739965096,172.82278481012656,82.62025316455696,893.0205063291138,0.1928446771378708,0.0636276237782407,7.0,1.0,0.0699999999999999,0.45
575.0,1.0,6.475930618242815,0.6849912739965096,172.82278481012656,82.62025316455696,893.0205063291138,0.1928446771378708,0.0636276237782407,7.0,1.0,0.0699999999999999,0.75
300.0,1.0,6.82183565482833,0.6854130052724078,173.46835443037972,82.2025316455696,900.8081012658228,0.1915641476274165,0.0728857554879026,7.0,1.0,0.0699999999999999,0.28
400.0,1.0,6.82183565482833,0.6854130052724078,173.46835443037972,82.2025316455696,900.8081012658228,0.1915641476274165,0.0728857554879026,7.0,1.0,0.0699999999999999,0.65
573.0,1.0,6.82183565482833,0.6854130052724078,173.46835443037972,82.2025316455696,900.8081012658228,0.1915641476274165,0.0728857554879026,7.0,1.0,0.0699999999999999,1.2
300.0,1.0,7.473128348490114,0.6862745098039217,174.75949367088606,81.36708860759492,916.3832911392404,0.1889483065953654,0.0904406345136998,7.0,1.0,0.0699999999999999,0.22
400.0,1.0,7.473128348490114,0.6862745098039217,174.75949367088606,81.36708860759492,916.3832911392404,0.1889483065953654,0.0904406345136998,7.0,1.0,0.0699999999999999,0.35
575.0,1.0,7.473128348490114,0.6862745098039217,174.75949367088606,81.36708860759492,916.3832911392404,0.1889483065953654,0.0904406345136998,7.0,1.0,0.0699999999999999,0.58
500.0,1.0,6.523874499991584,0.6896551724137931,173.06,82.49499999999999,894.8642,0.1896551724137931,0.058625,25.0,0.0,0.2299999999999997,1.35
551.0,1.0,5.353909562634303,0.6771854373073354,170.40101562398536,83.82203202722184,874.9053717677313,0.199897098982863,0.0485522736909218,25.0,1.0,0.03,0.69
318.0,1.0,5.353909562634303,0.6771854373073354,170.40101562398536,83.82203202722184,874.9053717677313,0.199897098982863,0.0485522736909218,25.0,1.0,0.03,0.15
623.0,1.0,6.646787583324522,0.6903693476009665,171.47750000000002,82.40250000000002,889.943675,0.1888160165688643,0.0642424999999997,25.0,1.0,0.42,1.54
300.0,1.0,6.559253249991504,0.6898930665746811,172.9925,82.4675,893.9862250000001,0.1893756467747499,0.0597324999999998,25.0,1.0,0.42,0.4
500.0,1.0,6.559253249991504,0.6898930665746811,172.9925,82.4675,893.9862250000001,0.1893756467747499,0.0597324999999998,25.0,1.0,0.42,1.1
623.0,1.0,6.559253249991504,0.6898930665746811,172.9925,82.4675,893.9862250000001,0.1893756467747499,0.0597324999999998,25.0,1.0,0.42,1.3
300.0,1.0,6.646787583324522,0.6903693476009665,171.47750000000002,82.40250000000002,889.943675,0.1888160165688643,0.0642424999999997,25.0,1.0,0.42,0.5
500.0,1.0,6.646787583324522,0.6903693476009665,171.47750000000002,82.40250000000002,889.943675,0.1888160165688643,0.0642424999999997,25.0,1.0,0.42,1.2
623.0,1.0,6.646787583324522,0.6903693476009665,171.47750000000002,82.40250000000002,889.943675,0.1888160165688643,0.0642424999999997,25.0,1.0,0.42,1.54
300.0,1.0,6.725247916657563,0.6908462867012091,169.96250000000003,82.3375,885.9011250000001,0.1882556131260795,0.0700000000000001,25.0,1.0,0.42,0.45
500.0,1.0,6.725247916657563,0.6908462867012091,169.96250000000003,82.3375,885.9011250000001,0.1882556131260795,0.0700000000000001,25.0,1.0,0.42,1.0
623.0,1.0,6.725247916657563,0.6908462867012091,169.96250000000003,82.3375,885.9011250000001,0.1882556131260795,0.0700000000000001,25.0,1.0,0.42,1.2
600.0,1.0,6.868859049470311,0.6895424836601307,174.734375,81.890625,915.9953125,0.1884531590413943,0.0669824218749999,15.0,2.0,0.2199999999999999,1.49
500.0,1.0,6.910626627595312,0.690968443960827,174.734375,81.9375,915.9484375,0.1882480957562568,0.0662939453124999,7.0,0.0,0.0399999999999999,1.78
600.0,1.0,7.248398437490625,0.6908690869086909,175.71875,81.328125,935.93625,0.187018701870187,0.075380859375,15.0,2.0,0.2199999999999999,2.09
300.0,1.0,6.868859049470311,0.6895424836601307,174.734375,81.890625,915.9953125,0.1884531590413943,0.0669824218749999,15.0,2.0,0.2199999999999999,0.1
600.0,1.0,6.868859049470311,0.6895424836601307,174.734375,81.890625,915.9953125,0.1884531590413943,0.0669824218749999,15.0,2.0,0.2199999999999999,1.5
300.0,1.0,6.910626627595312,0.690968443960827,174.734375,81.9375,915.9484375,0.1882480957562568,0.0662939453124999,7.0,0.0,0.0399999999999999,0.1
600.0,1.0,6.910626627595312,0.690968443960827,174.734375,81.9375,915.9484375,0.1882480957562568,0.0662939453124999,7.0,0.0,0.0399999999999999,1.5
300.0,1.0,7.248398437490625,0.6908690869086909,175.71875,81.328125,935.93625,0.187018701870187,0.075380859375,15.0,2.0,0.2199999999999999,0.1
600.0,1.0,7.248398437490625,0.6908690869086909,175.71875,81.328125,935.93625,0.187018701870187,0.075380859375,15.0,2.0,0.2199999999999999,2.1
673.0,1.0,4.275375000000001,0.6805035726437564,105.635,81.94,777.12995,0.1861177271180673,0.277474,26.0,1.0,0.43,0.91
723.0,1.0,4.276540920205327,0.6805212503193936,105.55944931163955,81.93617021276596,776.9714392991239,0.1860999914828379,0.2775318960966539,26.0,1.0,0.43,1.02
723.0,1.0,4.275375000000001,0.6805035726437564,105.635,81.94,777.12995,0.1861177271180673,0.277474,26.0,1.0,0.43,1.02
530.0,1.0,6.562195833324624,0.6896551724137931,170.29999999999998,82.475,890.291,0.1896551724137931,0.0662500000000001,25.0,0.0,0.2299999999999997,1.6
523.0,0.0,6.554616499991499,0.6892968479390371,173.89,82.415,896.1035999999999,0.1894700381018358,0.0629629999999999,7.0,1.0,0.04,1.31
523.0,1.0,6.479318597236701,0.6892382103990325,173.62155388471177,82.54385964912281,895.1580701754385,0.1900155467265503,0.0572106959127142,7.0,1.0,0.43,0.85
523.0,1.0,6.446141932434534,0.6888196607822776,173.4924623115578,82.58793969849246,894.3043718592965,0.1903772931810315,0.0569177546021563,7.0,1.0,0.43,1.31
523.0,1.0,6.412548352771987,0.6883995144789319,173.36272040302268,82.63224181360202,893.4463727959699,0.1907404196289231,0.0566211320419518,7.0,1.0,0.43,0.95
523.0,1.0,6.378532802767066,0.6879777623349548,173.23232323232324,82.67676767676767,892.5840404040403,0.1911049339819318,0.0563207835935109,7.0,1.0,0.43,0.75
523.0,1.0,6.771218666657998,0.6915629322268326,174.34,82.28999999999999,900.5473999999999,0.1881051175656984,0.05962,13.0,1.0,0.42,1.44
498.0,1.0,6.771218666657998,0.6915629322268326,174.34,82.28999999999999,900.5473999999999,0.1881051175656984,0.05962,13.0,1.0,0.42,1.45
323.0,1.0,6.642675499991499,0.6906077348066298,174.04500000000002,82.39500000000001,898.27745,0.1888812154696132,0.0585675,13.0,1.0,0.03,0.6
523.0,1.0,6.642675499991499,0.6906077348066298,174.04500000000002,82.39500000000001,898.27745,0.1888812154696132,0.0585675,13.0,1.0,0.03,1.4
323.0,1.0,6.771218666657998,0.6915629322268326,174.34,82.28999999999999,900.5473999999999,0.1881051175656984,0.05962,13.0,1.0,0.03,0.6
473.0,1.0,6.771218666657998,0.6915629322268326,174.34,82.28999999999999,900.5473999999999,0.1881051175656984,0.05962,13.0,1.0,0.03,1.45
323.0,1.0,6.8977128333245,0.6925207756232686,174.635,82.185,902.81735,0.1873268698060941,0.0606575,13.0,1.0,0.03,0.55
473.0,1.0,6.8977128333245,0.6925207756232686,174.635,82.185,902.81735,0.1873268698060941,0.0606575,13.0,1.0,0.03,1.2
573.0,0.0,6.642162666658001,0.6891515994436718,174.03,82.20500000000001,901.2897,0.1891515994436717,0.0666499999999998,22.0,1.0,0.04,1.45
757.0,1.0,6.168958333325,0.686106346483705,172.8125,82.8375,880.173875,0.1912521440823327,0.057659375,25.0,1.0,0.4600000000000001,1.5
300.0,1.0,6.168958333325,0.686106346483705,172.8125,82.8375,880.173875,0.1912521440823327,0.057659375,25.0,1.0,0.4600000000000001,0.3
757.0,1.0,6.168958333325,0.686106346483705,172.8125,82.8375,880.173875,0.1912521440823327,0.057659375,25.0,1.0,0.4600000000000001,1.5
610.0,1.0,5.938929208796786,0.6833333333333333,171.78048780487805,83.17073170731707,883.7026829268294,0.195,0.0523616894705529,7.0,2.0,0.39,1.2
565.0,1.0,6.523874499991584,0.6896551724137931,173.06,82.495,894.8642,0.1896551724137931,0.058625,25.0,0.0,0.2299999999999997,1.37
300.0,1.0,6.5180894583249565,0.6896551724137931,173.405,82.4975,895.4358500000001,0.1896551724137931,0.0580625,25.0,0.0,0.2299999999999997,0.6
650.0,1.0,6.5180894583249565,0.6896551724137931,173.405,82.4975,895.4358500000001,0.1896551724137931,0.0580625,25.0,0.0,0.2299999999999997,1.2
300.0,1.0,6.523874499991584,0.6896551724137931,173.06,82.495,894.8642,0.1896551724137931,0.058625,25.0,0.0,0.2299999999999997,0.6
565.0,1.0,6.523874499991584,0.6896551724137931,173.06,82.495,894.8642,0.1896551724137931,0.058625,25.0,0.0,0.2299999999999997,1.37
300.0,1.0,6.5347813333248395,0.6896551724137931,172.37,82.49000000000001,893.7209,0.1896551724137931,0.0597499999999999,25.0,0.0,0.2299999999999997,0.55
600.0,1.0,6.5347813333248395,0.6896551724137931,172.37,82.49000000000001,893.7209,0.1896551724137931,0.0597499999999999,25.0,0.0,0.2299999999999997,1.25
300.0,1.0,6.164749109695282,0.6861316371491761,172.65242378810598,82.87231384307846,889.7446301849077,0.1925351895348638,0.0543200101598376,7.0,0.0,0.0,1.1
773.0,0.0,8.734343050309667,0.5896043444530643,125.33983286908078,75.56267409470752,722.6077437325905,0.2114041892940263,0.3689530652307167,95.0,0.0,0.0,0.09
300.0,1.0,5.173513152959075,0.6761061946902656,169.48167539267016,83.95287958115182,869.6347120418848,0.2010619469026548,0.0479701762561334,7.0,0.0,0.0,0.25
500.0,1.0,5.173513152959075,0.6761061946902656,169.48167539267016,83.95287958115182,869.6347120418848,0.2010619469026548,0.0479701762561334,7.0,0.0,0.0,0.7
300.0,1.0,5.246550944320498,0.6761061946902656,167.67539267015707,83.93979057591623,866.641780104712,0.2010619469026548,0.053582686878101,25.0,0.0,0.0,0.2
500.0,1.0,5.246550944320498,0.6761061946902656,167.67539267015707,83.93979057591623,866.641780104712,0.2010619469026548,0.053582686878101,25.0,0.0,0.0,0.6
706.0,1.0,3.909461222222223,0.6822833750284285,96.25666666666667,82.77333333333334,690.7078666666667,0.192631339549693,0.2854,25.0,1.0,0.03,1.05
725.0,1.0,5.541296296288887,0.6818181818181819,141.66666666666666,83.16666666666667,763.8516666666666,0.1931818181818182,0.1449999999999998,25.0,1.0,0.03,0.77
706.0,1.0,5.6111908518442215,0.6822833750284285,142.25666666666666,83.10666666666667,766.9278666666668,0.1926313395496929,0.1451333333333332,25.0,1.0,0.03,1.05
570.0,0.0,6.561538390795878,0.6844626967830254,173.75,82.36,889.3128999999999,0.1861738535249829,0.0581399999999999,13.0,1.0,0.2599999999999999,2.4
570.0,0.0,6.537126982750094,0.687049124012367,173.75,82.43,892.6602,0.1879079354173823,0.0578224999999999,13.0,1.0,0.2599999999999999,1.6
570.0,0.0,6.5853175574623535,0.6818956699624957,173.75,82.28999999999999,885.9656,0.1844527787248551,0.0584525,13.0,1.0,0.2599999999999999,2.0
300.0,1.0,5.335993953130157,0.6774193548387097,169.9047619047619,83.80952380952381,871.9838095238096,0.2,0.048888888888889,7.0,0.0,0.0,0.4
300.0,1.0,5.335993953130157,0.6774193548387097,169.9047619047619,83.80952380952381,871.9838095238096,0.2,0.048888888888889,7.0,0.0,0.0,0.2
575.0,1.0,5.335993953130157,0.6774193548387097,169.9047619047619,83.80952380952381,871.9838095238096,0.2,0.048888888888889,7.0,0.0,0.0,0.6
573.0,1.0,6.557829249991359,0.6853146853146854,172.11,82.46,889.3215,0.1923076923076923,0.0646000000000001,40.0,0.0,0.3699999999999999,1.31
300.0,1.0,6.536751583324839,0.6875,172.93,82.47999999999999,892.6645,0.1909722222222222,0.0599,40.0,0.0,0.3699999999999999,0.3
600.0,1.0,6.536751583324839,0.6875,172.93,82.47999999999999,892.6645,0.1909722222222222,0.0599,40.0,0.0,0.3699999999999999,1.15
300.0,1.0,6.5477392395747644,0.686411149825784,172.52,82.47,890.9929999999999,0.1916376306620209,0.0622000000000001,40.0,0.0,0.3699999999999999,0.3
600.0,1.0,6.5477392395747644,0.686411149825784,172.52,82.47,890.9929999999999,0.1916376306620209,0.0622000000000001,40.0,0.0,0.3699999999999999,1.2
300.0,1.0,6.557829249991359,0.6853146853146854,172.11,82.46,889.3215,0.1923076923076923,0.0646000000000001,40.0,0.0,0.3699999999999999,0.35
600.0,1.0,6.557829249991359,0.6853146853146854,172.11,82.46,889.3215,0.1923076923076923,0.0646000000000001,40.0,0.0,0.3699999999999999,1.3
300.0,1.0,6.5670216145746245,0.6842105263157895,171.7,82.45,887.65,0.1929824561403508,0.0670000000000001,40.0,0.0,0.3699999999999999,0.3
600.0,1.0,6.5670216145746245,0.6842105263157895,171.7,82.45,887.65,0.1929824561403508,0.0670000000000001,40.0,0.0,0.3699999999999999,1.25
700.0,0.0,6.711941583324499,0.6918021445866482,174.17,82.27499999999999,891.3641,0.1871324801106883,0.0652879999999999,7.0,1.0,0.19,2.36
700.0,1.0,6.578961458324467,0.6896551724137931,168.57500000000002,82.4625,887.43275,0.1896551724137931,0.071875,25.0,0.0,0.2299999999999997,2.39
573.0,0.0,6.711941583324499,0.6918021445866482,174.17,82.27499999999999,891.3641000000001,0.1871324801106883,0.0652879999999999,7.0,1.0,0.19,2.6
585.0,0.0,6.728446666657998,0.6910850034554251,174.03,82.34,893.8964999999998,0.1879751209398756,0.06332,23.0,1.0,0.02,1.9
600.0,1.0,6.523874499991584,0.6896551724137931,173.06,82.49499999999999,894.8642,0.1896551724137931,0.058625,25.0,0.0,0.2299999999999997,1.35
550.0,1.0,6.578961458324467,0.6896551724137931,168.57500000000002,82.4625,887.43275,0.1896551724137931,0.071875,25.0,0.0,0.2299999999999997,2.1
650.0,1.0,6.6220329166577505,0.691323885240235,173.2775,82.325,887.7119749999999,0.1876944348427238,0.0642471249999998,7.0,0.0,0.0399999999999999,1.35
570.0,1.0,6.520770833325001,0.6814310051107325,171.825,82.5125,891.5152499999999,0.1873935264054514,0.057928125,10.0,0.0,0.2699999999999999,1.04
573.0,1.0,6.518755208324999,0.6895300621976502,173.82,82.32,896.73055,0.1895300621976502,0.0610256249999999,69.0,0.0,0.2719999999999999,1.5
570.0,1.0,6.396545630050576,0.6882312456985548,173.6616915422886,82.22388059701494,890.8462686567166,0.1906400550584996,0.0648251280908886,28.0,0.0,0.1300000000000001,1.5
300.0,0.0,8.108192592577778,0.6967022758941013,175.71333333333334,81.76666666666667,880.6024666666666,0.1857872735717603,0.0819555555555557,7.0,1.0,0.19,1.2
400.0,0.0,8.108192592577778,0.6967022758941013,175.71333333333334,81.76666666666667,880.6024666666666,0.1857872735717603,0.0819555555555557,7.0,1.0,0.19,1.8
500.0,0.0,8.108192592577778,0.6967022758941013,175.71333333333334,81.76666666666667,880.6024666666666,0.1857872735717603,0.0819555555555557,7.0,1.0,0.19,2.3
573.0,0.0,8.108192592577778,0.6967022758941013,175.71333333333334,81.76666666666667,880.6024666666666,0.1857872735717603,0.0819555555555557,7.0,1.0,0.19,2.6
300.0,0.0,8.23472592591111,0.6970260223048328,175.92,81.72,886.1866666666666,0.1858736059479553,0.0805333333333333,23.0,1.0,0.02,0.8
400.0,0.0,8.23472592591111,0.6970260223048328,175.92,81.72,886.1866666666666,0.1858736059479553,0.0805333333333333,23.0,1.0,0.02,1.2
500.0,0.0,8.23472592591111,0.6970260223048328,175.92,81.72,886.1866666666666,0.1858736059479553,0.0805333333333333,23.0,1.0,0.02,1.5
600.0,0.0,8.23472592591111,0.6970260223048328,175.92,81.72,886.1866666666666,0.1858736059479553,0.0805333333333333,23.0,1.0,0.02,1.6
300.0,0.0,6.5799092499915,0.6903693476009666,173.89,82.42500000000001,894.4596999999999,0.1888160165688643,0.0601319999999999,7.0,1.0,0.19,1.1
573.0,0.0,6.711941583324499,0.6918021445866482,174.17,82.27499999999999,891.3641,0.1871324801106883,0.0652879999999999,7.0,1.0,0.19,2.6
585.0,0.0,6.728446666657998,0.6910850034554251,174.03,82.34,893.8964999999998,0.1879751209398756,0.06332,23.0,1.0,0.02,1.9
585.0,0.0,8.23472592591111,0.6970260223048328,175.92,81.72,886.1866666666666,0.1858736059479553,0.0805333333333333,23.0,1.0,0.02,1.9
585.0,0.0,6.728446666657998,0.6910850034554251,174.03,82.34,893.8964999999998,0.1879751209398756,0.06332,23.0,1.0,0.02,1.9
800.0,1.0,2.498537414961223,0.673076923076923,154.28571428571428,84.28571428571429,694.4807142857143,0.1971153846153846,0.0679591836734693,7.0,1.0,0.0099999999999997,1.2
400.0,1.0,6.521565052074876,0.6875214850464078,173.855,82.46625,894.782075,0.1885527672739773,0.0598691562499999,7.0,0.0,0.1249999999999998,1.05
400.0,1.0,6.513820833325,0.6879944960440316,173.365,82.5025,895.1090499999999,0.1891984864121086,0.0575871249999999,10.0,0.0,0.2699999999999999,0.45
400.0,1.0,6.467908333325001,0.6876396768093519,173.75,82.54,894.4217,0.1894447309609764,0.0574199999999998,8.0,1.0,0.04,0.45
563.0,1.0,6.523874499991584,0.6896551724137931,173.06,82.49499999999999,894.8642,0.1896551724137931,0.058625,25.0,0.0,0.2299999999999997,1.07
750.0,1.0,5.173513152959075,0.6761061946902656,169.48167539267016,83.95287958115182,869.6347120418848,0.2010619469026548,0.0479701762561334,7.0,0.0,0.0,0.61
300.0,1.0,5.58585244082141,0.6794892781142577,170.71153846153848,83.38942307692307,877.0057211538461,0.1979047307251596,0.0527264007026627,66.0,0.0,0.2499999999999999,0.6
300.0,0.0,5.582823594667566,0.6779937918640745,170.78605769230768,83.44711538461537,877.056201923077,0.197516745629799,0.0521908515162722,49.0,0.0,0.1079999999999999,0.55
300.0,1.0,5.651931282352394,0.6801831262262917,170.78605769230768,83.50721153846153,877.6950721153845,0.197678221059516,0.0505001849112427,13.0,1.0,0.03,0.45
600.0,1.0,5.938929208796786,0.6833333333333333,171.78048780487805,83.17073170731707,883.7026829268294,0.195,0.0523616894705529,7.0,0.0,0.0,1.5
600.0,1.0,5.938929208796786,0.6833333333333333,171.78048780487805,83.17073170731707,883.7026829268294,0.195,0.0523616894705529,7.0,0.0,0.0,1.0
673.0,1.0,6.525020833325,0.6903693476009666,173.375,82.425,890.027,0.1888160165688643,0.0593345,7.0,1.0,0.07,2.5
300.0,1.0,6.518552083325,0.6900120752113162,173.5625,82.4625,893.0172499999999,0.1892358116267034,0.0584273749999999,7.0,1.0,0.07,0.5
673.0,1.0,6.518552083325,0.6900120752113162,173.5625,82.4625,893.0172499999999,0.1892358116267034,0.0584273749999999,7.0,1.0,0.07,2.1
300.0,1.0,6.525020833325,0.6903693476009666,173.375,82.425,890.027,0.1888160165688643,0.0593345,7.0,1.0,0.07,0.6
300.0,1.0,6.533645833324999,0.690846286701209,173.125,82.375,886.04,0.1882556131260794,0.0605125,7.0,1.0,0.07,0.5
673.0,1.0,6.533645833324999,0.690846286701209,173.125,82.375,886.04,0.1882556131260794,0.0605125,7.0,1.0,0.07,1.5
300.0,0.0,6.711941583324499,0.6918021445866482,174.17,82.27499999999999,891.3641,0.1871324801106883,0.0652879999999999,7.0,1.0,0.19,1.5
573.0,0.0,6.711941583324499,0.6918021445866482,174.17,82.27499999999999,891.3641,0.1871324801106883,0.0652879999999999,7.0,1.0,0.19,2.6
300.0,0.0,6.5799092499915,0.6903693476009666,173.89,82.42500000000001,894.4596999999999,0.1888160165688643,0.0601319999999999,7.0,1.0,0.19,1.1
300.0,0.0,6.711941583324499,0.6918021445866482,174.17,82.27499999999999,891.3641,0.1871324801106883,0.0652879999999999,7.0,1.0,0.19,1.5
573.0,1.0,6.7311031249912485,0.6892950391644909,174.1,81.975,908.97275,0.1888598781549173,0.0667781250000001,22.0,1.0,0.155,1.4
673.0,1.0,6.744818185806624,0.6893542757417103,174.12030075187968,81.9674185463659,908.9857644110276,0.1888307155322862,0.0669304841049993,22.0,1.0,0.155,1.8
573.0,1.0,6.7311031249912485,0.6892950391644909,174.1,81.975,908.97275,0.1888598781549173,0.0667781250000001,22.0,1.0,0.155,1.4
623.0,1.0,6.7311031249912485,0.6892950391644909,174.1,81.975,908.97275,0.1888598781549173,0.0667781250000001,22.0,1.0,0.155,1.8
823.0,1.0,6.512083333324999,0.6896551724137931,173.75,82.5,896.0074999999999,0.1896551724137931,0.0575,7.0,0.0,0.0,1.28
